X	Y	Z	Mass
-0.342319	0.347078	0.323594	1
-0.22595	0.243677	0.21707	1
-0.200388	0.161554	0.335783	1
-0.158286	0.0900283	0.331905	1
0.0557519	0.00757016	0.0776433	1
0.0614525	-0.00703656	0.179499	1
-0.0617565	0.136763	0.252068	1
-0.294467	0.249951	0.0611775	1
-0.0954325	0.157129	0.365694	1
0.00577103	0.0661037	0.0227708	1
-0.0773586	0.361089	0.435779	1
-0.132086	0.0959434	0.4414	1
-0.337664	0.335208	0.370345	1
-0.438558	0.155172	0.138068	1
-0.231715	0.0517454	0.188446	1
-0.302115	0.0951553	0.259727	1
-0.289334	0.11159	0.118844	1
-0.187442	0.0647661	0.0470158	1
-0.307655	0.130974	0.162851	1
-0.105014	0.114597	0.324555	1
-0.283022	0.00767378	0.0412368	1
-0.183129	-0.0321278	0.322495	1
-0.0116167	0.0070289	0.0834135	1
-0.0222398	0.0472842	0.131117	1
-0.355619	0.354372	0.167413	1
-0.0207513	0.158164	0.210465	1
-0.132241	-0.0474051	-0.0876009	1
-0.17034	0.241828	0.429599	1
-0.341983	0.237827	0.428418	1
-0.300631	0.216433	0.424266	1
-0.357346	0.151008	0.316658	1
-0.30672	0.317901	0.158494	1
-0.1668	0.14404	0.364427	1
-0.135759	0.129357	0.379619	1
0.0508798	-0.0288983	0.025414	1
-0.0519367	0.00584967	0.0536549	1
-0.227139	0.139575	0.435923	1
-0.254874	0.0371923	0.280617	1
-0.00158721	0.117142	0.308244	1
0.120066	-0.0522303	0.147281	1
-0.00883098	-0.0915309	0.124827	1
-0.0289993	0.0250354	0.0985203	1
0.0198282	-0.00581094	-0.0519078	1
-0.0617706	0.396741	-0.0370662	1
-0.024051	0.000952072	0.0994679	1
0.0437505	-0.0986132	-0.148387	1
-0.162428	0.00245707	0.116078	1
-0.136227	-0.0293553	0.265161	1
-0.0983322	0.0245135	0.00907773	1
-0.301994	0.100622	0.142914	1
-0.17911	0.28949	-0.0540029	1
-0.164515	0.00687732	-0.0271144	1
-0.160597	-0.00123687	0.00372054	1
-0.0269928	-0.00669845	0.0647018	1
0.0132163	0.00302985	0.0395905	1
0.160568	-0.0101495	-0.0925288	1
0.039538	0.00656431	-0.125801	1
0.133347	0.048018	0.116189	1
-0.399973	0.295016	0.327227	1
-0.23638	0.197801	-0.0518258	1
-0.325327	0.278375	0.000460348	1
-0.334281	0.0895904	0.112361	1
-0.114829	0.197367	0.163661	1
-0.382204	-0.0278491	-0.0390328	1
-0.155769	-0.0136106	-0.0705323	1
-0.093661	-0.00365205	0.107627	1
-0.114032	0.106697	0.260755	1
-0.222267	0.0408593	-0.0282061	1
-0.146988	-0.0268375	-0.016566	1
0.0143457	-0.0010043	0.0766172	1
0.125665	-0.0277962	-0.112288	1
-0.0671363	0.0265527	-0.167109	1
-0.159095	0.817314	0.193405	1
-0.0100479	-0.0397166	0.263148	1
-0.0478877	0.0451579	0.167093	1
0.0207105	-0.0282002	-0.0113749	1
-0.0845574	0.00885878	-0.000990967	1
-0.124502	0.248732	0.0397041	1
-0.101003	-0.038746	-0.0348281	1
-0.173375	0.096756	0.0119582	1
-0.0600766	0.00780794	-0.0339367	1
-0.078692	0.0118723	-0.0233628	1
-0.180281	0.435719	0.130325	1
-0.194676	0.0181816	0.244232	1
0.00194796	-0.00298339	0.0229859	1
-0.0676242	0.476968	-0.075219	1
0.128766	-0.0958246	-0.418859	1
0.10703	-0.00645655	-0.0923971	1
-0.339368	0.100849	-0.00127204	1
-0.0855648	0.136633	0.526726	1
-0.00997718	0.0141208	-0.018388	1
-0.239578	0.280462	0.0132723	1
-0.203208	-0.00134704	0.0643438	1
-0.248261	0.302864	0.035413	1
-0.113899	0.123253	0.0410679	1
-0.0840753	0.243126	0.00129115	1
-0.198744	0.117543	-0.0127232	1
-0.183429	-0.0641998	-0.120662	1
0.00259381	-0.00204047	0.010463	1
0.00114275	0.0441604	0.00271854	1
-0.102625	0.00906771	0.110991	1
-0.0845627	0.342824	0.219863	1
0.117787	-0.00674379	-0.0720589	1
-0.337634	0.270951	0.144893	1
-0.21589	0.174734	-0.0585577	1
-0.0696724	-0.00765018	-0.0653195	1
-0.30912	-0.0258157	0.263438	1
-0.156695	-0.160228	0.114364	1
-0.172045	0.255877	-0.000158809	1
-0.0729926	-0.0196514	-0.0735642	1
-0.296807	0.231756	0.0229976	1
0.0144766	0.0306204	0.0763195	1
-0.23415	-0.0430751	0.0622522	1
0.0177765	-0.00502734	0.0304101	1
0.0024062	-0.0021531	0.0121597	1
-0.114627	0.903046	0.215584	1
-0.149262	0.137379	0.277069	1
-0.00547046	0.020893	-0.0231456	1
0.223437	0.236656	-0.101441	1
-0.236687	0.72109	-0.109442	1
-0.310389	0.191993	0.0783368	1
-0.110655	0.181679	0.000116088	1
-0.254824	0.106787	0.0388404	1
-0.0877988	-0.115738	-0.0181866	1
-0.191697	0.123729	-0.0212289	1
-0.168091	0.293651	-0.0126276	1
0.00331306	-0.00934729	0.019933	1
0.023356	-0.00579591	0.0476181	1
0.0408521	0.0055501	0.0249009	1
0.00178463	0.052134	0.0200297	1
-0.148454	0.366969	0.249309	1
-0.0335945	-0.0208676	-0.000376286	1
-0.238276	0.612874	0.00544131	1
-0.365802	0.138583	0.126463	1
-0.267558	0.236933	0.0258141	1
-0.0982746	0.0981229	-0.101071	1
-0.191497	0.0962096	0.196626	1
-0.338611	0.134052	0.0502186	1
-0.123067	-0.00786243	-0.073635	1
-0.129385	0.239969	0.0237421	1
-0.246981	0.117622	0.0227207	1
-0.200224	0.0688049	0.00301969	1
0.00401221	0.0123534	0.0209985	1
0.0293587	-0.0467077	-0.00443796	1
-0.0162533	0.0717835	0.0900396	1
0.0198194	0.226752	-0.0871073	1
-0.132463	0.375554	0.397432	1
-0.0468458	-0.0218243	0.0350687	1
-0.303148	0.965626	0.0138231	1
-0.135138	0.214214	0.0758652	1
-0.378548	0.452001	0.0554135	1
-0.296794	0.145792	0.0821324	1
-0.262009	0.062691	-0.00634606	1
-0.189476	0.227682	-0.00414418	1
-0.124142	0.158288	-0.0333971	1
-0.0240552	-0.00486007	0.0032338	1
-0.00140206	-0.0285392	-0.00754733	1
0.00030776	-0.00630124	0.00142894	1
-0.0677564	0.0174627	0.00635479	1
-0.088109	0.119149	0.000592786	1
-0.0721779	0.112043	0.329395	1
-0.043819	-0.00781923	-0.0176294	1
-0.149768	0.545641	0.027839	1
0.0900292	0.801539	0.0694661	1
-0.356896	0.253361	-0.0587369	1
-0.37454	0.0610004	-0.00810893	1
-0.23897	0.259987	0.0136465	1
-0.0116605	0.00230333	-0.00319082	1
-0.279424	-0.0108125	-0.0539438	1
-0.103138	-0.00621326	-0.030232	1
-0.197815	0.0761536	0.108511	1
0.0571539	0.00631535	-0.00634024	1
-0.00924462	-0.0123096	0.0559907	1
0.0106883	-0.0238153	-0.00950286	1
0.000351979	-0.0920663	0.0882493	1
-0.234165	0.170209	0.130017	1
0.0701058	-0.0377463	-0.0744865	1
-0.327994	0.731432	0.00302392	1
-0.16452	0.00022386	0.150282	1
-0.367537	0.241449	0.316762	1
-0.145012	-0.08669	-0.0488263	1
-0.291289	0.352844	0.257807	1
-0.195513	-0.0414268	-0.043243	1
-0.0939571	-0.00159189	0.0113074	1
-0.187709	0.154933	-0.0221192	1
-0.000901276	0.0487348	0.0164058	1
-0.192787	0.131749	-0.117168	1
-0.0892768	0.289285	-0.0279596	1
0.00366647	0.0253642	-0.00246103	1
-0.000983571	-0.000166691	0.0541992	1
-0.00198172	1.03565	-0.102001	1
-0.137739	0.263919	-0.0760444	1
-0.0888144	0.523463	0.0694499	1
-0.138233	0.00226511	-0.200061	1
-0.292895	0.151495	0.0427007	1
-0.376222	0.316535	0.330005	1
-0.377611	0.0664079	0.132337	1
-0.254193	0.143622	-0.100085	1
-0.317297	0.0865738	0.0777479	1
-0.10536	0.0600734	-0.0206841	1
-0.0951336	-0.07258	0.0915891	1
-0.16615	0.135116	-0.00248662	1
0.0514749	-0.00843513	-0.0225286	1
0.0477499	0.167442	0.00494144	1
-0.0967531	0.226843	-0.0912504	1
0.0093514	0.167729	0.0307827	1
-0.11873	-0.0100541	0.0402091	1
-0.332903	0.206403	0.0947118	1
-0.324916	0.183055	0.140836	1
-0.300426	0.275227	0.181591	1
0.0225154	0.44784	-0.0187241	1
-0.240158	0.114655	0.138523	1
-0.321855	0.0808419	-0.116716	1
-0.140026	-0.0427584	-0.0199909	1
-0.191242	0.26975	-0.0372695	1
0.0591188	0.108453	0.0896841	1
-0.224218	0.045596	-0.0706567	1
-0.307541	0.0722367	0.22147	1
0.0255867	0.0143114	0.0427255	1
-0.00406426	0.00210869	0.0372927	1
-0.136144	0.336426	0.319462	1
-0.0700087	0.0125558	-0.173278	1
-0.356933	0.282525	0.159351	1
0.011847	0.74093	-0.26661	1
-0.273217	0.0862568	0.368084	1
-0.316949	0.264685	0.113373	1
-0.302602	0.232575	0.254703	1
-0.36096	0.327612	0.202179	1
-0.13951	0.228268	0.0130144	1
-0.136984	0.231843	0.20445	1
-0.0208795	0.0819023	0.056269	1
-0.283225	-0.0517008	0.145417	1
-0.0796421	0.0367635	0.182237	1
-0.00319514	0.0835228	0.0897852	1
-0.146666	0.285355	0.158207	1
-0.0215491	0.398214	0.441306	1
-0.145054	0.8893	0.00773502	1
-0.31991	0.252791	0.33548	1
-0.444874	0.263418	0.0211662	1
-0.430262	0.252897	0.110256	1
-0.377721	0.197814	0.487185	1
-0.0120295	0.0613642	-0.0140905	1
-0.202516	0.0593069	0.239916	1
-0.0163712	0.00897453	0.0814188	1
-0.0522854	-0.0398319	0.185306	1
-0.0456584	0.254253	0.136945	1
-0.0346865	-0.00332651	0.13032	1
0.104077	0.0504324	0.140372	1
-0.0189009	0.145336	-0.0653796	1
-0.232225	0.0592616	-0.112887	1
-0.203692	0.0315592	0.258534	1
-0.248279	-0.0147193	0.178097	1
-0.399611	0.241351	0.400009	1
-0.254911	0.058803	0.175084	1
-0.268021	0.112619	0.353909	1
-0.0861637	-0.261846	-0.0352765	1
-0.344623	0.318058	0.396502	1
-0.149319	0.0916327	0.216116	1
0.0325482	0.0936441	0.125338	1
-0.151419	0.0234623	0.230064	1
-0.109234	-0.0383184	0.0312002	1
-0.146421	0.0814002	0.147183	1
-0.119055	0.135453	0.218667	1
-0.20971	0.101216	0.221526	1
0.0136047	-0.00221783	0.104267	1
0.0222862	0.130447	-0.0404624	1
0.121459	-0.0410449	0.0187466	1
0.0713742	-0.0236029	-0.106426	1
0.0232732	0.0181597	0.219626	1
0.129468	-0.0191545	-0.0407631	1
0.0193236	0.00942434	0.0253916	1
0.113227	0.0108819	0.224172	1
-0.132223	0.00349957	0.0886676	1
-0.297639	0.145193	0.0191711	1
-0.0260326	-0.017129	-0.0556093	1
-0.288563	0.209747	-0.00328621	1
-0.00502129	-0.0143552	-0.00854979	1
-0.0483482	-0.0213322	-0.0605072	1
0.0337178	-0.0011268	-0.0310912	1
0.0332182	-0.00769361	0.0246675	1
-0.0141007	-0.0308881	-0.126568	1
-0.120172	0.0358959	-0.0930689	1
-0.199669	0.193814	-0.00580392	1
0.14879	0.0135835	0.0211811	1
0.0114594	0.114856	0.194912	1
-0.330638	0.234996	0.00470565	1
-0.291652	0.37873	0.142709	1
-0.185721	0.189784	0.051498	1
-0.257214	0.321107	0.115791	1
-0.0572758	0.39247	-0.116771	1
-0.153211	0.158519	0.0143472	1
-0.0059471	-0.0268729	0.0651218	1
-0.163538	0.147008	0.00452944	1
-0.0534362	-0.000949487	-0.0109422	1
-0.0111048	-0.00495891	0.00576055	1
-0.114306	1.01523	-0.26959	1
0.238622	-0.0106913	-0.120708	1
-0.238166	0.223117	0.0416523	1
-0.0997681	0.565756	-0.141471	1
-0.454905	0.48383	0.00389048	1
-0.20956	-0.0106428	-0.161175	1
-0.0936086	0.00427844	-0.00956099	1
-0.0319552	-0.00199392	0.00594838	1
-0.0387517	0.058011	-0.0277567	1
-0.104048	0.0248527	-0.0147318	1
-0.124016	0.242648	-0.00137751	1
-0.28661	0.404533	0.0670208	1
-0.00446526	0.0575421	-0.0307017	1
0.0100034	-0.0029717	0.00461191	1
0.000653152	0.0144302	0.00669651	1
0.0929994	-0.0140784	-0.0134427	1
0.383136	-0.229895	0.0186438	1
0.20132	-0.053371	0.0661423	1
0.000318464	-0.146048	0.109781	1
0.151316	0.00475351	-0.00248157	1
-0.271656	0.128588	-0.0138587	1
-0.0526372	0.00527487	-0.0184738	1
0.0584766	0.0159325	-0.0493658	1
-0.0673597	0.0090148	-0.00280544	1
-0.14485	0.0592155	-0.0079345	1
-0.116345	0.153653	-0.0226879	1
0.0209198	-0.00228419	0.0196268	1
-0.0294711	-0.006476	0.00904445	1
-0.0585985	0.0935175	-0.0163165	1
0.000255582	-0.0305559	0.0144415	1
-0.232722	0.692835	0.154981	1
-0.161524	0.919524	0.115537	1
-0.0549287	0.267554	0.181812	1
0.132039	-0.0648133	-0.000651254	1
0.00512954	-0.0234786	-0.0410326	1
-0.0865816	0.022803	-0.138385	1
-0.0576421	-0.00964387	-0.0306279	1
0.0316637	0.0233491	-0.00577218	1
-0.172744	0.122869	0.0223482	1
-0.0136907	-0.014365	-0.00796924	1
0.0225611	0.00163411	0.0115366	1
0.0414146	-0.0238056	0.00401218	1
-0.0976592	0.173441	0.0066109	1
0.00261225	-0.000434443	0.0020316	1
0.000691574	0.0126359	0.0134325	1
-0.00996447	-0.135811	-0.0584772	1
0.195972	0.0179897	0.122316	1
0.168114	0.174984	-0.0227873	1
-0.0241363	0.0313773	-0.00617131	1
-0.0926905	0.136817	-0.0540125	1
-0.12165	0.0944077	-0.0251995	1
-0.251704	0.249939	0.0547157	1
-0.13592	0.162532	-0.0496484	1
-0.0278894	0.0129539	0.0251498	1
-0.140882	0.227838	0.0474084	1
-0.220478	0.168923	-0.023496	1
-0.0613173	0.0408505	0.0367357	1
0.0471067	-0.0338822	0.00235545	1
0.00407931	-0.00175805	0.0232906	1
-0.0413988	0.0831567	0.0101898	1
-0.0816493	0.42883	0.297257	1
-0.00291586	-0.00589341	0.00139065	1
-0.112272	0.114392	0.305936	1
0.0828481	-0.0292996	-0.0520778	1
-0.323739	0.330842	0.0104734	1
-0.349408	0.172443	0.200774	1
-0.310993	0.18285	0.100528	1
-0.205689	0.317113	0.014371	1
-0.343827	0.103761	0.139719	1
-0.0021815	0.0606147	0.118763	1
-0.136203	0.247183	0.0241485	1
-0.0820778	0.101828	0.0496594	1
-0.0683692	0.149282	0.0127258	1
-0.0827364	0.107515	-0.117504	1
-0.0873542	0.0526455	-0.0101976	1
0.0672967	0.580279	0.00607309	1
-0.0529606	0.459193	0.167872	1
-0.223022	0.913924	-0.296468	1
-0.247264	0.175698	0.0345352	1
-0.386319	0.553714	0.102569	1
-0.296928	0.180101	0.0828563	1
-0.262582	-0.0528409	-0.0271695	1
-0.388165	0.203582	0.353703	1
-0.0648781	0.218327	-0.236178	1
-0.107836	0.227846	-0.00792103	1
0.0302769	-0.0628575	-0.0106464	1
-0.0498827	0.131682	0.0166091	1
-0.112346	0.19031	-0.00072814	1
-0.0221083	0.00906821	-0.0188195	1
-0.0448359	0.278148	0.00683232	1
-0.0465833	0.138899	0.372412	1
-0.107245	0.0571293	0.128152	1
0.136418	-0.0130075	0.0898206	1
-0.0877387	0.331711	-0.202011	1
-0.33013	0.338408	0.0225772	1
-0.402803	0.327552	0.115326	1
-0.372324	0.439585	-0.0184108	1
-0.0447409	0.0319179	-0.169583	1
-0.232116	0.175995	-0.00370223	1
0.0163766	-0.0410582	0.0375376	1
-0.147157	0.420069	-0.0395061	1
-0.207593	-0.00889619	-0.0185503	1
-0.0100487	-0.00487023	0.00865809	1
-0.0746481	0.173346	0.0298435	1
-0.127845	0.230631	-0.00132331	1
-0.121092	0.277208	0.23783	1
-0.401445	0.0582063	-0.336373	1
-0.0809485	0.380798	0.107782	1
-0.292379	0.33996	0.16956	1
-0.364371	0.36937	0.0170799	1
-0.390859	-0.00999561	-0.0343249	1
-0.367797	0.431062	0.0475486	1
-0.249801	0.144585	0.245817	1
-0.0982612	0.295265	0.0813667	1
-0.233885	0.0951388	0.000629223	1
0.041505	0.0122314	0.176715	1
-0.067205	0.153092	0.0823179	1
-0.108543	0.175984	-0.00146972	1
0.0591864	-0.0254787	0.0211869	1
-0.0304212	0.0203087	0.00813786	1
-0.0918667	0.20192	0.0524306	1
0.0244357	0.801349	-0.236695	1
-0.175317	0.987812	0.137264	1
-0.30211	0.336095	-0.0504881	1
-0.387946	0.308494	0.113305	1
-0.279589	0.37422	0.0778445	1
-0.411962	0.284202	0.121154	1
-0.102002	0.421937	-0.0329323	1
-0.199114	0.337268	-0.160832	1
-0.121037	0.0211627	-0.0448926	1
-0.0517272	0.038154	0.0387231	1
-0.100762	0.0617189	0.0108505	1
-0.0932848	0.149791	-0.0061858	1
-0.0797975	0.0649363	-0.0377681	1
-0.145949	0.202268	0.0681791	1
-0.432547	0.267981	0.148231	1
-0.1346	0.510576	0.219212	1
-0.356892	0.308166	0.242091	1
-0.358918	0.256797	0.152248	1
-0.450714	0.377123	0.122071	1
-0.357812	0.406116	0.0330404	1
-0.243062	0.104145	0.0525636	1
-0.128898	0.240391	0.222409	1
-0.249604	0.231625	0.0177232	1
-0.114742	0.192875	0.0376699	1
-0.122708	0.462527	-0.147978	1
-0.0149786	-0.00352249	0.0401888	1
-0.0190784	-0.00800882	0.00631516	1
-0.0761876	0.146857	0.00996767	1
-0.171615	0.508336	-0.0572029	1
0.0362857	0.53001	0.0919042	1
-0.281773	0.393789	0.158686	1
-0.41629	0.311365	0.110018	1
-0.288095	0.439024	0.28141	1
-0.440185	0.520652	0.1284	1
-0.344664	0.477984	-0.0475092	1
-0.266997	0.214698	0.060688	1
-0.221712	0.475233	0.0904935	1
-0.138841	0.438694	0.00147853	1
-0.163086	0.22486	0.0158822	1
0.0136953	0.129363	-0.0376795	1
-0.0913256	0.258206	-0.0577304	1
-0.14586	0.223766	0.0204855	1
-0.179371	0.219823	0.0435294	1
-0.037933	0.149516	0.0706474	1
-0.0110016	0.133201	0.402881	1
-0.211656	0.132756	0.205049	1
-0.270367	0.239012	0.401561	1
-0.427759	0.31038	0.141848	1
-0.334976	0.26116	0.22254	1
-0.323849	0.315656	0.134346	1
-0.363463	0.280019	0.30373	1
-0.401821	0.280174	0.161186	1
-0.271075	0.204759	0.177217	1
-0.243628	0.281912	0.335987	1
-0.134689	0.320376	0.155319	1
-0.0621619	0.296152	-0.0270309	1
-0.258204	0.440231	-0.0453851	1
-0.0504236	0.00672681	0.0820643	1
-0.189726	0.408863	-0.0035377	1
-0.188249	0.18765	0.134743	1
-0.275812	0.217343	0.283088	1
-0.122124	0.0820988	-0.0110404	1
-0.183497	0.111417	0.00241009	1
-0.385637	0.153971	0.131027	1
-0.317498	0.470842	0.125522	1
-0.23876	0.204407	0.172338	1
-0.383809	0.278375	0.26843	1
-0.195653	0.156506	0.235238	1
-0.235909	0.445215	0.135741	1
-0.26069	0.453982	0.215333	1
-0.153873	0.112141	0.0490375	1
0.0411935	0.0248063	0.124003	1
0.0695789	-0.0244189	0.0585922	1
-0.0185557	0.223087	0.169529	1
